_type;_tags_width;_tags_surface;_tags_source:ref;_tags_source;_tags_sidewalk;_tags_ref;_tags_oneway;_tags_old_ref;_tags_official_name;_tags_name;_tags_maxspeed;_tags_lit;_tags_lanes;_tags_highway;_tags_chile:region;_tags_attribution;_tags_alt_name;_tags_access;_nodes;_id;_geometry_centroid_lon;_geometry_centroid_lat;_geometry;_bounds_minlon;_bounds_minlat;_bounds_maxlon;_bounds_maxlat
way;;concrete;Vialidad;;right;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;3;trunk;;;Ruta 202;;[3440120122, 6928207425];1012107003;-73.21315905;-39.795186900000004;[{'lat': -39.7953155, 'lon': -73.2132068}, {'lat': -39.7950583, 'lon': -73.2131113}];-73.2132068;-39.7953155;-73.2131113;-39.7950583
way;;concrete;Vialidad;;separate;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;2;trunk;;;Ruta 202;;[1194477728, 1194477782];1012107006;-73.21325465000001;-39.7951566;[{'lat': -39.7950239, 'lon': -73.213206}, {'lat': -39.7952893, 'lon': -73.2133033}];-73.2133033;-39.7952893;-73.213206;-39.7950239
way;;concrete;Vialidad;;separate;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;2;trunk;;;Ruta 202;;[1194477590, 1194477728];1012107007;-73.2131088;-39.79475945;[{'lat': -39.794495, 'lon': -73.2130116}, {'lat': -39.7950239, 'lon': -73.213206}];-73.213206;-39.7950239;-73.2130116;-39.794495
way;;concrete;Vialidad;;right;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;3;trunk;;;Ruta 202;;[9337523859, 9337523862];1012107008;-73.21305670000001;-39.794911400000004;[{'lat': -39.7949985, 'lon': -73.2130891}, {'lat': -39.7948243, 'lon': -73.2130243}];-73.2130891;-39.7949985;-73.2130243;-39.7948243
way;;concrete;Vialidad;;right;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;2;trunk;;;Ruta 202;;[9094942557, 8256065484, 3440120139];1012107009;-73.21362333333335;-39.796436533333335;[{'lat': -39.7969825, 'lon': -73.2138272}, {'lat': -39.7967648, 'lon': -73.2137456}, {'lat': -39.7955623, 'lon': -73.2132972}];-73.2138272;-39.7969825;-73.2132972;-39.7955623
way;;concrete;Vialidad;;right;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;3;trunk;;;Ruta 202;;[9337523862, 9337523867, 3440120115];1012107011;-73.21296933333333;-39.79467353333334;[{'lat': -39.7948243, 'lon': -73.2130243}, {'lat': -39.7946227, 'lon': -73.2129514}, {'lat': -39.7945736, 'lon': -73.2129323}];-73.2130243;-39.7948243;-73.2129323;-39.7945736
way;;concrete;Vialidad;;separate;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;2;trunk;;;Ruta 202;;[9337523868, 9337523863, 9337523865, 1194477590];1012107013;-73.21295045204546;-39.79430723045095;[{'lat': -39.7939839, 'lon': -73.2128452}, {'lat': -39.7942945, 'lon': -73.2129463}, {'lat': -39.7943459, 'lon': -73.212963}, {'lat': -39.794495, 'lon': -73.2130116}];-73.2130116;-39.794495;-73.2128452;-39.7939839
way;;concrete;Vialidad;;separate;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;2;trunk;;;Ruta 202;;[9337523869, 9337523868];1012107014;-73.2127668;-39.79374315;[{'lat': -39.7935024, 'lon': -73.2126884}, {'lat': -39.7939839, 'lon': -73.2128452}];-73.2128452;-39.7939839;-73.2126884;-39.7935024
way;;concrete;Vialidad;;separate;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;2;trunk;;;Ruta 202;;[280636182, 9335763669, 9335763668];1012128219;-73.2134662;-39.803851566666665;[{'lat': -39.8036788, 'lon': -73.2134567}, {'lat': -39.8038517, 'lon': -73.2134624}, {'lat': -39.8040242, 'lon': -73.2134795}];-73.2134795;-39.8040242;-73.2134567;-39.8036788
way;;concrete;Vialidad;;separate;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;2;trunk;;;Ruta 202;;[9337716330, 9337716328, 1194179069, 8688585722, 280636182];1012128220;-73.21347347022768;-39.80343567781989;[{'lat': -39.8031601, 'lon': -73.2134968}, {'lat': -39.8032864, 'lon': -73.2134834}, {'lat': -39.8034128, 'lon': -73.2134734}, {'lat': -39.8035204, 'lon': -73.2134629}, {'lat': -39.8036788, 'lon': -73.2134567}];-73.2134968;-39.8036788;-73.2134567;-39.8031601
way;;concrete;Vialidad;;right;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;3;trunk;;;Ruta 202;;[9337716320, 9337716319, 9337716318, 9337716317, 9337715916];1012128221;-73.21345836190197;-39.80439309660538;[{'lat': -39.8047489, 'lon': -73.2135503}, {'lat': -39.8045726, 'lon': -73.2134934}, {'lat': -39.8043947, 'lon': -73.2134463}, {'lat': -39.8042154, 'lon': -73.2134089}, {'lat': -39.8040351, 'lon': -73.2133814}];-73.2135503;-39.8047489;-73.2133814;-39.8040351
way;;concrete;Vialidad;;right;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;2;trunk;;;Ruta 202;;[8688585723, 9335763673, 9335763672, 9335763671, 9335763670, 3440120118];1012128222;-73.21340665881645;-39.803170966202266;[{'lat': -39.8036526, 'lon': -73.2133577}, {'lat': -39.8034936, 'lon': -73.2133649}, {'lat': -39.8032889, 'lon': -73.2133797}, {'lat': -39.8030848, 'lon': -73.2134062}, {'lat': -39.8028942, 'lon': -73.2134337}, {'lat': -39.8026577, 'lon': -73.2134754}];-73.2134754;-39.8036526;-73.2133577;-39.8026577
way;;concrete;Vialidad;;separate;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;2;trunk;;;Ruta 202;;[9337439077, 9337716329, 9337716330];1012128224;-73.21352166666668;-39.80299216666667;[{'lat': -39.8028244, 'lon': -73.2135485}, {'lat': -39.802992, 'lon': -73.2135197}, {'lat': -39.8031601, 'lon': -73.2134968}];-73.2135485;-39.8031601;-73.2134968;-39.8028244
way;;concrete;Vialidad;;separate;202;yes;205;Cruce Ruta 5 (Mariquina) - Cruce Ruta 206 (Valdivia);Pedro Aguirre Cerda;50;yes;2;trunk;;;Ruta 202;;[9335763664, 9337439077];1012128225;-73.2135669;-39.8027378;[{'lat': -39.8026512, 'lon': -73.2135853}, {'lat': -39.8028244, 'lon': -73.2135485}];-73.2135853;-39.8028244;-73.2135485;-39.8026512
